BoardTime,EEG_Ch1,EEG_Ch2,EEG_Ch3,EEG_Ch4,Label,session_id
1761180218.329688,-11.227702276325187,-21.134336978313737,-18.41187708258217,-29.6923092415467,nothing,0
1761180218.3589952,-3.9079928467473355,-11.186565816757437,-8.391064495171234,-8.205482885101027,nothing,0
1761180218.373276,6.825026999798844,2.7581526594287573,-1.9391302838966689,12.573802259460175,nothing,0
1761180218.3896644,7.393259236289518,8.637165695719274,-3.550165555875568,16.94652362675817,nothing,0
1761180218.418995,13.26151246907274,12.700102296445287,5.1902012440474685,16.38860717765565,nothing,0
1761180218.433256,11.31336538864108,3.2418078366824554,3.160460681048036,2.0357656316551114,nothing,0
1761180218.44971,7.765790895803859,5.505191322087632,-3.5255803506927554,-1.3830881188447146,nothing,0
1761180218.478948,3.5885521700950096,4.7786518189650655,-7.2994626685433515,-7.395198939533239,nothing,0
1761180218.493238,-3.9080273533505197,-12.900417827408022,-17.397313172620258,-24.04295064708111,nothing,0
1761180218.5096643,-9.278960979980925,-15.10698830776892,-22.803380807603475,-29.804435414347783,nothing,0
1761180218.5382626,-2.356397603296483,-5.867507928244312,-14.18315169469154,-16.305037441080138,nothing,0
1761180218.5546637,0.4378300327681769,-0.7616876972873315,-10.075865775022834,-8.125849680695103,nothing,0
1761180218.5839732,3.8072814739102885,1.4075289445035046,-11.924689943260011,-12.807185789907535,nothing,0
1761180218.5982366,1.0519335116863757,1.1029208472971548,-10.697570495195885,-13.500475578731805,nothing,0
1761180218.6147118,5.892380697598034,17.446391557400204,0.37224701101471097,9.898609020926996,nothing,0
1761180218.6439674,14.374044952536119,22.88893843728581,4.943733588337457,18.173829893774716,nothing,0
1761180218.6583097,13.371056471885948,12.173833467358014,0.29196989757138714,10.378902422213786,nothing,0
1761180218.67463,6.996340423001998,9.997534002458588,-1.0727041765979064,-1.079170026376901,nothing,0
1761180218.7039602,11.858384404823708,12.81355210026677,-0.8958845846584268,-5.465947556479656,nothing,0
1761180218.718297,12.632485726950202,13.818107332842928,-5.200733120254977,-5.137507651190838,nothing,0
1761180218.7347927,9.36332475657272,11.438485406186295,-0.6476072457309432,-5.762872767732446,nothing,0
1761180218.76401,9.86100963478817,6.452344938688087,-1.3937136138683541,-5.789631973763019,nothing,0
1761180218.7782755,14.303572047839127,9.13376050583912,-3.8576634822380194,-5.500729043129036,nothing,0
1761180218.7946403,20.463134133500436,21.857382866826814,11.281641590565666,12.194414511974545,nothing,0
1761180218.8238804,19.7145023654139,22.159462754638156,16.944476439851787,22.71189673808652,nothing,0
1761180218.838245,14.561275028756656,16.400203564154054,5.440955084845633,4.125336845416737,nothing,0
1761180218.854612,6.613612110120534,10.665036298327943,0.12374549154425815,-11.929227070055227,nothing,0
1761180218.8838584,3.490308637573044,9.706562741961632,-0.99964682866829,-16.159391647819994,nothing,0
1761180218.8982227,-2.856548565341872,3.24177736369029,-4.707275338671785,-17.6674717926246,nothing,0
1761180218.9146798,-3.329056149034264,2.9083761277443534,-4.71885602694083,-18.293317964032976,nothing,0
1761180218.9439323,-1.387655948908332,6.061435531795967,-6.134700259850706,-21.08275733668625,nothing,0
1761180218.958212,16.77028167830721,20.561873652138928,12.122245624980623,6.782335523972018,nothing,0
1761180218.9745967,19.818544018055114,26.344762385430315,13.153878524692026,15.514852938449943,nothing,0
1761180219.0040226,3.961091811541075,9.154620391450235,-5.40528029002463,-14.032823529168452,nothing,0
1761180219.0182896,0.7508863154537346,-1.1167375590672972,-6.390172740985394,-19.516896477276063,nothing,0
1761180219.035005,-4.094683515875642,-1.963390218246586,-3.1742716159883413,-15.541302779950948,nothing,0
1761180219.0639985,0.787773368236474,-4.350435056679906,-3.0556204067908617,-12.115352271472833,nothing,0
1761180219.07818,0.20615621947186935,-6.492076300525508,-3.609540637207307,-7.365222006236489,nothing,0
1761180219.0946667,0.29973161050048747,-2.540509894243698,1.507452409484326,0.0739303970758522,nothing,0
1761180219.124002,-6.246430086719533,-10.540121929779737,-6.603601965515076,-5.815783103916362,nothing,0
1761180219.138232,-2.5064420088318116,-6.643901267072377,-5.0699432365354316,1.864491027531764,nothing,0
1761180219.1546917,16.15429534270818,20.0044350605802,18.717088046457405,35.648165269857685,nothing,0
1761180219.183996,18.591653995444148,20.9126769547221,16.312583968363164,35.07841949989574,nothing,0
1761180219.1984413,-1.5031435735522167,-0.40719033463137977,-5.536810770351032,1.1173193829579542,nothing,0
